0.psd_delta,1.psd_delta,1.psd_beta,2.psd_delta,2.psd_theta,2.psd_alpha,2.psd_beta,2.psd_gamma,2.spectral_entropy_value,2.delta_rel_power,2.theta_rel_power,2.alpha_rel_power,2.beta_rel_power,3.psd_delta,3.psd_alpha,3.psd_gamma,3.delta_rel_power,3.beta_rel_power,4.psd_beta,5.psd_delta,5.psd_theta,5.psd_alpha,Stress_level
18267.679204632623,11484.524402921576,3861.151638053204,11180.63143872571,6355.313155149006,9590.080286646771,3609.701317010353,3345.683254083004,4.836562753806517,0.1395261039939454,0.0962455070126858,0.1011603173078138,0.347498888370409,14010.012728350372,7320.645109267999,2653.878090197484,0.1390516446527256,0.3455055150618612,5412.266006672637,14750.874595028668,10452.96208809184,7535.95475152832,1
13609.041922193548,10455.896696359518,3025.0001744634524,7391.718997020124,4974.287687886135,10742.219217270424,2874.141948998604,2230.277540014044,4.815928316402388,0.105206792805183,0.0590254890218931,0.3052370685262363,0.259044941059536,8085.343254113998,13982.011678885448,2649.962480696676,0.0934350033579587,0.2551528649875668,3925.965295124645,11862.12519670432,4877.201877116272,9585.626755056584,1
10773.317834597596,7472.364846583969,5697.209450453949,7139.4150433892255,7944.5005924546,2729.45959608584,6095.746358315291,1836.631863514751,4.737891941205712,0.0643177439873172,0.1536623719050407,0.0386849788877067,0.5304047562736888,9457.959141022711,2780.3476936636016,1747.435208386611,0.0471584402257693,0.5700766904881664,6569.931306786536,11889.72903762419,6420.425659232748,2536.07294271816,1
13318.985110997488,7778.542668761359,4783.919709473554,6984.604386223301,6779.55424840309,6097.591600735898,3990.683867067297,1787.681994287845,4.781166319657404,0.1240612269519817,0.0989641799448798,0.1662908365486523,0.3548269730778037,10561.057578217542,5548.118508062195,1880.5133198895576,0.2055497784783234,0.2839664506050586,3609.088684271381,13643.559768465895,7828.91766723201,5707.24972009188,1
15002.588540649258,18880.49125058835,3883.1068654178057,18484.33920615066,5749.347283299763,4704.988969894456,3576.060161008248,2474.672465474612,4.781506440169033,0.1852974382570438,0.0541459320227547,0.0811369573509036,0.2671582281105217,15786.218003094931,4944.898415715247,1828.442613162592,0.2264952839708651,0.35283900058384,5711.033353793485,11007.087084727336,8548.078838201793,5039.552278758464,1
11674.77570720526,12645.836177485366,6586.9754211061945,11563.954150985832,8252.359970668616,6617.623886818929,6639.4990666763,2575.0229033502246,5.00587205150572,0.1432691093162049,0.1029881347723418,0.0634762474932944,0.4993186052213675,8531.772641072896,5050.547264021405,1514.3739750810869,0.0920475201172834,0.474237626250543,8449.827712257533,6814.000497228552,15513.798373290036,4621.531702946468,1
12067.84388047214,12160.332543867864,5411.175290942388,11977.587152914226,7117.271627562896,3848.7889051109855,5061.615415776765,2168.906087468583,4.765500395632664,0.2095166923844688,0.1070055376022445,0.0498694893793677,0.3295050022372832,9638.347924028338,8411.982573330853,1833.3947175908213,0.1082984056411872,0.3188633760036816,5025.460732085688,6200.982382492093,5968.589925670251,11896.0026689094,1
16329.436067670968,13997.873532522177,5508.282189184367,13644.951868072005,7152.956837349555,5820.612497401836,4974.2851537131,2511.0379336122173,4.884938545228328,0.2457064603440197,0.1636245525913926,0.0952112720515355,0.3039170632582743,12108.174099920108,6686.363024355372,2817.0178097382336,0.2016558497649941,0.2491894395772932,4469.675221234368,9510.729692451809,3414.1257321366634,12548.412370072254,1
11163.183410365667,14776.718897725155,4832.779082507429,13135.15117566064,5309.737407876281,6774.112471425962,4030.977409139908,1825.1206422040093,4.670691695250168,0.1459150783410766,0.1097251813701199,0.0986309553770023,0.2147219813104867,10411.70874664886,6929.182862500978,1284.6940171281185,0.1134477077505218,0.3938708659667523,3963.24599372027,2129.1091727736907,10034.159791773269,14534.708863632626,1
30178.05174746908,35943.33431871037,14133.913157418228,41084.826522652,31114.2495298971,25317.28302312248,14762.94030847918,6370.297923699811,4.781844217578464,0.1707658321854798,0.1078813990816369,0.1464194962979939,0.3454998871975072,31631.7279357732,23433.75909641375,5764.558828043956,0.1659027119971159,0.3886744005967195,12476.566227760934,16892.838693241934,14503.234944029353,15736.667079794484,1
15616.798953434403,26408.346894132024,9574.237653132746,36683.3089263778,17542.56232467363,8615.532252578023,11789.30077380943,8169.843943903709,4.564269081244682,0.161673819773469,0.0494407214412372,0.1312752154649316,0.4899229876647094,28310.231012305147,6204.742767895556,8158.0948056846355,0.1127609648061824,0.366454657022721,7221.61607357467,14958.548345095704,13794.209102700512,7353.066697759812,1
40387.13361538491,45329.45815617403,10931.431977674072,42955.37504698206,11188.714937604478,9795.8164688806,12622.697615033936,6407.822942978673,4.938873239216398,0.2075191488249946,0.1136371362426303,0.0819542594252486,0.3751388581744517,34542.27119018229,10768.61465169926,6193.437958747047,0.2132313195214866,0.4497437995336298,9320.747731996427,21135.74028959002,10471.68714515871,9354.21889059534,1
18684.96915287218,33099.664612831664,10449.315560104702,39940.49140463532,17575.420539426566,10502.933209593228,11733.039482510056,4270.461866560026,4.776393484892754,0.2395668809772196,0.1400653709021758,0.1032688234510817,0.3714307478155809,20255.76437359584,18982.8981841056,3450.81741572962,0.1148381063326919,0.354914722569095,9872.36560223576,5229.66784519093,12710.913203853128,14088.01161102648,1
24321.61092436309,32510.683209705287,10538.423047871793,40517.00745025415,20836.512985173864,10699.25277228539,13984.05633546535,8959.062619352257,4.651890692292291,0.1116602236858922,0.0557266311471901,0.0426307965186627,0.4727363705913296,20786.545225168364,9136.288039940378,10727.226732294152,0.0483392546852302,0.4537845725032767,8244.50788264443,10799.706558451184,12577.8529601086,5136.736172572812,1
23781.852173561794,27872.55397388492,13424.278660511349,30212.839671289377,7561.337126645463,18465.608276126088,15295.101127137224,5809.766404034412,4.930905072769288,0.2084806243023853,0.0551356185993418,0.0452541297509111,0.4287956930088353,20589.789488249786,18026.54793036685,6832.954774819627,0.1418065689859176,0.3801573417085617,10150.061759963395,9014.865195598604,5460.143693257358,10256.672169946418,1
30002.90606066132,31892.397571461443,10928.098030064437,38668.645141682384,33712.157856077145,20903.659066504744,12870.719695976288,4717.004129443804,4.9236552523015495,0.1348253236339142,0.0801236473066383,0.2251381898967474,0.3004172871300771,17831.762470509268,21042.057308899213,3083.884600762497,0.0856690047767243,0.3178137770330868,9651.618664064412,13115.414717721971,17893.30531074573,12765.886178686857,1
20108.841775836707,19614.02852981691,6756.208806380007,28596.356061742263,10469.603062266968,11537.065503423615,8223.75497658999,2625.468007288053,4.363704583642996,0.3451856099963528,0.0443229259265468,0.0981077324486494,0.2929815231066472,28328.559585363982,14785.402156908458,2741.253416580489,0.3739601593647092,0.248603092172112,5005.181939941578,18566.9089101232,9270.148447591995,9431.445187504867,1
29657.28047968846,34597.002838586544,7691.47148614262,40707.77053769268,49829.7658990275,13877.989644238667,7514.124270640414,4481.075810192967,4.530426352487961,0.1785246990097908,0.2947843578073897,0.1356644901106314,0.3074673365273619,35024.042516190224,13346.582002532505,3847.180879322481,0.1650712488064469,0.407008249906957,6718.474789001073,21945.54590440329,16652.36450697406,12619.822063477572,1
10968.626682593997,28396.8666821872,11422.817561072952,41851.15563716894,9199.245123729592,14918.487507222562,12926.066556404714,5963.617836704473,4.761870238527578,0.2381339002056462,0.0495437090590608,0.052060063150736,0.3724203867401051,34460.28344621543,13821.325787750016,6347.747273796674,0.2380325286769358,0.2143212146201544,5199.461696498572,17566.441140964445,11513.526971120657,10031.134333883654,1
9773.710717357584,10794.1015885384,13309.038540855736,19231.68897968872,19252.63820020193,21151.889662303834,15040.61830768118,5400.483061826371,4.847831443258463,0.1807709510049741,0.0575312779356497,0.1478634282247642,0.4181598319122528,15107.860359632328,11698.602089009206,5241.908063478935,0.1607014500328966,0.426745863710853,11393.653022665596,8592.24125360223,18008.39974367081,6066.171599732318,1
23783.425004724195,28717.05280374508,12182.589429893304,32601.444745926023,17469.492837151534,12427.145550445106,12365.195287291652,3995.102892707112,4.754308911548768,0.2311345978828535,0.1445527529982974,0.0870982500573805,0.331896397724621,20236.30107406201,7833.340144122653,3490.072940298766,0.2020939876538271,0.2880872646637546,9790.876101566311,10864.368846092786,11024.02549357558,8304.793268666343,1
21554.24430052209,28498.25932765281,11781.284237955522,50570.174643514605,32161.795813380624,11878.45202873934,13871.15585943504,6294.387344112966,4.939265332202082,0.1648646157943548,0.2059942562475104,0.0583395577866254,0.3057407300114316,23560.02568289911,14180.248580852103,5936.447635012395,0.1152145387518258,0.3206533906736337,10070.77989361402,8716.131068134317,12325.277711594168,9538.741602101289,1
25947.09950280476,32722.32671587784,12693.148421392536,45354.72102415965,29573.27272071329,17273.043555452055,14896.693417971874,6859.471242628104,4.734594207892674,0.2318053824073659,0.1581587592439403,0.0872612424195115,0.3709757371151964,28599.330488203505,15074.073846407226,6769.282264551803,0.1703386843599262,0.3497450433399086,10064.413446160695,16293.011777388709,9430.72869349247,7375.109088246423,1
23852.8367572366,31397.621983072982,9721.19159896112,33473.43272898554,26050.168868389133,7738.690343312181,11917.537318069251,5895.6563061989245,5.042416226261572,0.1467430546143717,0.0903276119251132,0.0730216544823155,0.4891298596471811,24023.907066781176,12167.760769622497,4836.969307107301,0.122322833211586,0.4968015013180191,9853.906877247697,10566.982127210016,11381.499385689936,9357.96023788906,1
19744.494815824462,25078.096394082306,10048.741940028844,31148.38298305362,15785.812013544084,11970.569558203157,13167.686905711058,4935.375944573753,4.841197185862829,0.1594432134844772,0.0961297117042868,0.1372695379995913,0.4611760345890365,15311.39101655985,15408.949070483131,4741.690863290129,0.1434486625893841,0.4125190505365804,8086.477667368683,13930.546712688632,8890.104945156376,9053.499684246652,1
14415.927752722211,20390.328792653767,10885.916015381545,25299.11067279909,27828.26923718665,16215.084428976685,12852.22184988366,8179.483265338563,4.844590608152785,0.0590271642154362,0.2307196809549226,0.1303227787329621,0.2918646580085804,23454.78383876873,18498.80877632288,7351.498784264547,0.0961999766663137,0.2971342835323295,8722.538699573503,6903.988809023345,11787.389951536385,9710.701405280206,1
21460.22915268236,23322.13797678108,10381.398010847894,26430.307089993286,13866.007043853571,16673.30744815081,12553.586177475505,5991.545346511523,4.9043674768929,0.1812063520930407,0.0794851341911854,0.1551562048896128,0.2710927143545372,25847.10579065011,11666.779914684555,6114.164422450797,0.1874924613035342,0.2338352758177354,7378.820916062433,13613.797997736923,6012.01864428956,5607.031841892224,1
26156.66013589093,29696.83583596,11060.01596418904,38588.55636559712,16000.986416302176,14504.628400090603,12033.10029645498,5951.455151354159,4.691158358060473,0.1778899641135203,0.0895785554220815,0.1135007936706812,0.2790252927130499,25777.91704607229,10996.347581935348,7124.435152440379,0.1553887672926207,0.252283274399105,9825.902905465708,14736.010284633596,10053.916752624307,5980.925953662368,1
13714.428568668443,29926.692667220617,14382.139588188886,49150.321540114994,29651.171842637308,13228.52085281378,18344.45899031881,4899.763800820811,4.626726534598796,0.1706736127119408,0.0916531362648345,0.065183753310126,0.5387195774606883,27984.338199476748,10317.07834647081,4178.344944467182,0.1389774051448877,0.5663098489847063,10966.12345970456,8491.28962306119,17282.872751579875,8016.192784078797,1
34998.56774544209,32618.37533852442,12814.83313049579,41414.6977370431,30420.343533147046,22013.2244621509,15365.53425732341,4143.684029628124,4.93339658330653,0.1196015380618209,0.1498895106149632,0.1160335053270853,0.3444958392775161,19207.748273887588,21310.31443696752,3955.077168563642,0.0753288331582816,0.3658537331992451,10603.510309675978,9861.302701558749,12512.8125815509,14664.776964884404,1
26786.79680076032,35603.50465399042,10006.575760762302,50061.45843097034,10594.976211420802,17423.39913952893,12505.901186975876,3764.768390533239,4.659182492901057,0.2901101051451709,0.0775334332069189,0.1731317583502081,0.2092813244269509,40807.66315445443,16055.759955114956,3126.7001052495057,0.2472927800181608,0.1648646633694808,9065.777718039704,24131.51918579542,7802.120667182435,8826.747287817698,1
33983.05543762006,37549.03425200367,11641.672891389144,41949.631927412825,19771.276662919103,18179.83201177842,12928.816072035655,6241.095656907923,5.01738503611391,0.1394409437989083,0.1132167037465243,0.0811025413351979,0.366846249209841,28859.80042113105,10131.729091559871,5788.724741976886,0.1340818660273509,0.3631776438555797,7568.414177890692,15212.97889967946,7720.118457751438,7830.889433950228,1
19844.84835868612,25354.57976653181,9652.60677488132,23939.37636789748,30277.338125623784,23788.58315202565,11761.265467769552,5892.192469074804,4.687084288873542,0.0741517602288512,0.1746141370277864,0.1409321383549335,0.3441057063530148,12015.480776380326,23532.47040765402,4816.572950861958,0.046114239591548,0.4197568954686637,8791.556195987954,8994.199518334777,6719.233465967202,16688.356871681146,1
18888.06114811704,10559.095009694016,12213.117447576518,14144.026969249537,22835.78743052233,7916.200065358757,13082.28183915467,5345.16254864961,4.78396383429,0.0121935630362294,0.0700754713398035,0.0970869961346927,0.36578792384889,8791.69041342247,6120.370351231746,7038.045311956781,0.0141325533493573,0.309070690311996,11564.235723109045,8097.389582073724,17048.827189129886,7646.197783872012,1
10937.592264861998,9475.69316233559,5954.22489891538,8543.31668762502,9780.363721292812,5605.379422624716,5662.168720190791,2384.6208405201987,4.973332853814214,0.107804046539282,0.1619442249675964,0.1094976518274857,0.4079977315083034,8835.740097931845,7499.361148471781,2097.6891107552337,0.0880033951713772,0.3766950374592798,5976.678551782945,7854.000049769111,7419.08043562292,9737.017872980376,1
4621.536669230436,7641.211594037997,6446.666189053994,9477.858537330952,5157.784170529238,4037.743607716815,6329.600675421821,2227.379508765128,4.731627797237177,0.1177351330838378,0.0372132543957383,0.0897036177161835,0.5412218205326502,8109.774267077565,4773.917855111938,1506.447378858814,0.1432188312990343,0.5652547427825827,9079.035565481505,6819.803292929763,8414.33900530205,5013.236534911804,1
7368.199004823196,13529.359836502992,6224.203956290186,12458.78188574347,10533.223817071574,5590.808051630179,6018.646829421563,1418.1382512094651,4.368771340580008,0.155293491105135,0.0890383972537626,0.1348287783812082,0.43842121312173,11058.68389442342,6453.601075641772,1274.071074670734,0.1044951405603578,0.453414162339677,5161.704665296815,5704.058741007988,12581.185340563698,9607.991943515408,1
15089.929272414804,9174.567955451424,6434.328583478625,9237.383264214472,12632.066746601438,7276.535243777253,5321.826000213294,2407.2427076226327,5.0321457145930735,0.0854162082600314,0.1438422051522518,0.1240121836401652,0.3025559358139588,4576.732205031363,7240.566218659432,2550.9820195916823,0.0364833727342836,0.258548430799319,7075.533494909781,6031.291562365185,12864.396497080126,6990.786671233451,1
9459.004036366676,12071.072943375855,3470.888717878928,11597.167681046452,15632.02288882854,5370.960580901451,3407.385298443419,2552.873256037856,4.691703840500324,0.2112103551960458,0.1760563063109388,0.1267633601723056,0.2713493076135777,12540.200668714013,4798.686113509149,2380.8138534147715,0.2118007319142273,0.2526846532329367,4375.611355977979,12184.693722270098,6691.93816585063,3311.4504594344985,1
12017.59830508645,7093.52019967629,6516.709260894745,5938.943628289963,4352.4013103485,9082.139883819524,6333.103901459119,1590.5870960720863,5.016871341713928,0.0728747113103737,0.041670518862955,0.1132836963029182,0.4761431871573941,7961.082204962508,6950.606827893353,2289.612513282851,0.1515418090463748,0.3975224325949135,4536.608461611654,7488.20797085484,7847.809579695092,6367.880771951463,1
11045.856554680244,12622.173362009977,4786.790524767568,12303.468859797871,17472.842105752465,7267.93042261253,4658.346413990121,2939.832506317601,4.813424016575094,0.1326908590575745,0.2589025553311534,0.0645133729588174,0.2970176668681983,5758.957447065745,5081.381216742926,1963.263809964773,0.0796162083506889,0.3466948668085426,6626.779753450568,6352.19332271437,18180.56608933561,5842.4113488640205,1
18786.62432884325,19562.837347671542,5840.843913849171,18842.10216218807,12333.684817295294,7752.975942581521,5481.324847468146,2876.038735083157,4.8207983694874965,0.187374553739118,0.0785666400486542,0.0875620167627126,0.281576453879128,15571.548812609086,5999.711881143933,2836.6738399491355,0.2078182065408226,0.244198201688273,6270.598481234731,11650.583206828343,9875.990739228891,7650.5164273430755,1
9202.171764978224,7683.078449444357,7325.735480117825,8792.052151708027,7661.218746951083,6146.2281943716125,6256.314010198775,2006.6986979277704,4.843971323134081,0.1058657882655056,0.188557380326813,0.0708057089934814,0.3310541197424475,9882.92101027608,7369.201592937326,2157.275127944325,0.0903008670591857,0.2561275055471449,5984.3758631554565,11788.090889117491,9511.013086024406,6639.791907193194,1
6905.091573203434,7737.644814767014,3928.877423747986,8450.681263998436,9237.798077799716,6586.764114056244,3792.458467715173,2159.43052689977,4.7080089855955904,0.1516386331775178,0.1744922675964658,0.0569311515865755,0.3925660347819595,6548.538618093555,8351.165523971309,1750.22560283512,0.092421833121462,0.2869449696183833,4145.2871679764885,7692.03362865202,14408.191407483751,6952.519401128847,1
